start,end,estimated,cost_usd,service,resource_id
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0278890538,Amazon Relational Database Service,arn:aws:rds:us-east-1:108782052779:cluster:cluster-kym7xbonz4xygugh5dp33j3dci
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0663252136,Amazon Relational Database Service,arn:aws:rds:us-east-1:108782052779:cluster:cluster-pqpacrqo2fxszto7u4maw3velu
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,6.24,Amazon Relational Database Service,arn:aws:rds:us-east-1:108782052779:db:auruse1-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,1.752,Amazon Relational Database Service,arn:aws:rds:us-east-1:108782052779:db:dev-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,1.639724914,Amazon Relational Database Service,arn:aws:rds:us-east-1:108782052779:db:dr-drill-standalone-use1-20260526
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,9.02952e-05,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:backup-recovery-east1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,2.7672e-05,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:labcoredb-final-snapshot
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-9vwkztxfug25
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-elgxviyi30sp
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster-snapshot:tapdb-dev-snapshot-auroracluster-serncerfuorz
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0331973606,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-4aucm556ktddnrdqnubknrsj7a
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0014528555,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-4lrvijmaljrxw3emlp7ao4tioe
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0243074424,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-66gsnocslwc6tx7ds6n3dxt2pq
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0841299896,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-aa24mjp2wjnsfofgxghaxwhvku
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0617582942,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-axxvxcfqcs53p4uqziwtcjft7m
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0297267119,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-b44f3gkh6ztqssbbsuzrc4qppu
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0589329584,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-f5lzubv26w3xt5cgdvgfoyhjei
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0357259696,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-mp6pqnt24dgthiintbnje4ai7m
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0020165208,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-o6yhev2r7ksumoenusvgvwrrae
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.00046302,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-rit4q5trwzhy6wvk7wvbpfmqam
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0286781824,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:cluster:cluster-wgdxpkibad4gvohcmpu6wjnz7q
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.4581935472,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:aquarium-dev-db
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.954231618,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t104009z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.915075221,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t111435z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.896176324,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t113340z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.8444275,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t121558z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.815633015,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t124007z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.012166618,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-rehearsal-20260702t125305z-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,6.624,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcok1-tapdb-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,17.232,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-api
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,17.232,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-reader-ha
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,34.464,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dayhoff-lsmcq7-tapdb-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,6.24,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dev-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,2.301935484,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:dr-drill-standalone-20260521
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,7.6802444444,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:labcore-dev-instance-1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.4581935472,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:lsmc-mvp-v1-event-sink-db
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,1.752,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:staging-writer
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.4581935472,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:terrarium-dev-db
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.4581935472,Amazon Relational Database Service,arn:aws:rds:us-west-2:108782052779:db:terrarium-prod-db
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0062161013,Amazon Simple Storage Service,NoResourceId
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052653834,Amazon Simple Storage Service,aquarium-tfstate-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052645824,Amazon Simple Storage Service,aquarium-tfstate-prod
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::aquarium-tfstate-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::aquarium-tfstate-prod
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::asterism-note-screenshots-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-east-1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::cdk-hnb659fds-assets-108782052779-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::cf-templates-pfrobpqqun1c-us-east-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::daylily-customer-lsmc-a0477268
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::ironwood-cobalt-seq
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::ironwood-cobalt-seq-logs
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::ironwood-meridian-seq
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::ironwood-meridian-seq-logs
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-atlas-demo
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-atlas-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-aws-config-108782052779
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-bio-oauth-static-site-108782052779-us-east-1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-cloudtrail-archive
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-copy-ultimagen-lsmc-cro-316
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-datalake-raw-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-analysis-results-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-control-data-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-omics-analysis-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-references-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-runtime-assets-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dayoa-staging-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-dewey-0
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-healthomics-failiover
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-healthomics-results
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-illumina-public-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-meridian-governance-registry
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-public-ont-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-ssf-sequencing-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-terraform-state
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-twenty-prod-storage
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::lsmc-ursa-customers-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::parallelcluster-4da281c1dc024f1c-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::parallelcluster-730cb6d53cf2deec-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::parallelcluster-e781c59d26140bab-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-dev-media
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-dev-web
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-prod-media
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-prod-web
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-tfstate-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::terrarium-tfstate-prod
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::ursa-us-west-2-052779-default-customer-1d8c14
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0,Amazon Simple Storage Service,arn:aws:s3:::zebra-day-cfg-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052677143,Amazon Simple Storage Service,asterism-note-screenshots-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052180768,Amazon Simple Storage Service,aws-sam-cli-managed-default-samclisourcebucket-wyvracmmocbp
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0062497325,Amazon Simple Storage Service,cdk-hnb659fds-assets-108782052779-us-east-1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0050854882,Amazon Simple Storage Service,cdk-hnb659fds-assets-108782052779-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052413588,Amazon Simple Storage Service,cf-templates-pfrobpqqun1c-us-east-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.005266158,Amazon Simple Storage Service,daylily-customer-lsmc-a0477268
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,21.1731950215,Amazon Simple Storage Service,ironwood-cobalt-seq
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0009984613,Amazon Simple Storage Service,ironwood-cobalt-seq-logs
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,15.449987353,Amazon Simple Storage Service,ironwood-meridian-seq
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0040204446,Amazon Simple Storage Service,ironwood-meridian-seq-logs
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052637074,Amazon Simple Storage Service,lsmc-atlas-demo
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052657859,Amazon Simple Storage Service,lsmc-atlas-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0123043927,Amazon Simple Storage Service,lsmc-aws-config-108782052779
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052092269,Amazon Simple Storage Service,lsmc-bio-oauth-static-site-108782052779-us-east-1
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.1071081944,Amazon Simple Storage Service,lsmc-cloudtrail-archive
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,1.5426347332,Amazon Simple Storage Service,lsmc-copy-ultimagen-lsmc-cro-316
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052646029,Amazon Simple Storage Service,lsmc-datalake-raw-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.1075828396,Amazon Simple Storage Service,lsmc-dayoa-analysis-results-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,7.8201502119,Amazon Simple Storage Service,lsmc-dayoa-control-data-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,46.6747030325,Amazon Simple Storage Service,lsmc-dayoa-omics-analysis-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.5972201668,Amazon Simple Storage Service,lsmc-dayoa-references-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0347833247,Amazon Simple Storage Service,lsmc-dayoa-runtime-assets-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,8.3983876639,Amazon Simple Storage Service,lsmc-dayoa-staging-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0062223504,Amazon Simple Storage Service,lsmc-dewey-0
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052655305,Amazon Simple Storage Service,lsmc-healthomics-failiover
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052650978,Amazon Simple Storage Service,lsmc-healthomics-results
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0991091867,Amazon Simple Storage Service,lsmc-illumina-public-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052667709,Amazon Simple Storage Service,lsmc-meridian-governance-registry
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0065335,Amazon Simple Storage Service,lsmc-mvp-v1-event-sink-raw-108782052779-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,4.2629026464,Amazon Simple Storage Service,lsmc-public-ont-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,158.4180832914,Amazon Simple Storage Service,lsmc-ssf-sequencing-data
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052688577,Amazon Simple Storage Service,lsmc-terraform-state
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0053595655,Amazon Simple Storage Service,lsmc-twenty-prod-storage
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052651361,Amazon Simple Storage Service,lsmc-ursa-customers-usw2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0056003221,Amazon Simple Storage Service,parallelcluster-4da281c1dc024f1c-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0056809609,Amazon Simple Storage Service,parallelcluster-730cb6d53cf2deec-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0057092397,Amazon Simple Storage Service,parallelcluster-e781c59d26140bab-v1-do-not-delete
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052695183,Amazon Simple Storage Service,terrarium-dev-media
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052672122,Amazon Simple Storage Service,terrarium-dev-web
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052891624,Amazon Simple Storage Service,terrarium-prod-media
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052674169,Amazon Simple Storage Service,terrarium-prod-web
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052737972,Amazon Simple Storage Service,terrarium-tfstate-dev
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.0052703188,Amazon Simple Storage Service,terrarium-tfstate-prod
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.005289175,Amazon Simple Storage Service,ursa-us-west-2-052779-default-customer-1d8c14
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.005265262,Amazon Simple Storage Service,zebra-day-cfg-us-west-2
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-02d1c980266b3afc3
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:ap-south-1:108782052779:network-interface/eni-0b311a0dcb595e613
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-016caa7d86d41fa17
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:eu-central-1:108782052779:network-interface/eni-0b8150cde6a5fc7ae
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.075344445,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0004f38c8ac45ff0f
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.07535,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0279920cf8bf8ec52
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.075345835,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-05f03362c35e913dc
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.07535139,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0b6cc46ecf8c48bd3
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.07534028,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0e5344572ea8cc7d0
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.075316665,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:elastic-ip/eipalloc-0ecefed5b63745717
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.044683335,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-000a1e5904276b377
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.119469445,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-042ba53ad6a8384a3
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.044654165,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-05395958a77582f2b
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.07339722,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-06841ef05b5e324ab
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.04465,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-06e73bf21a00d71ee
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.04465972,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0839ef0196ea9da07
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-085448ce53cb8a8b8
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-08997318714e9b90d
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.04464861,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-09fc345b72c77f5e5
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.044654165,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0a791bd426232def7
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0b7b49dac37ac7562
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.044655555,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0bd3433d9edaf167c
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-east-1:108782052779:network-interface/eni-0d366fd4150dd6012
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.00112222,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:elastic-ip/eipalloc-0fc3caf4af7fab3e4
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0053a0c36ed8792d5
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-00d0d767fe52379a8
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.072733335,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-018bad1a3df82005f
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-026f98f985a93c4bc
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0365f5bd1308e7491
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0402df7ad1483cc9d
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-04757de5bbd309eda
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.046241665,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-04e9a24108db62c0a
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-05e347bdf6eb85bdb
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-064218f01cc92ddaa
2026-07-02T00:00:00Z,2026-07-03T00:00:00Z,True,0.12,Amazon Virtual Private Cloud,arn:aws:ec2:us-west-2:108782052779:network-interface/eni-0725a15da78e40c9d
