chip	barcode	sample	bytes	s3_key	fsx_path
chip2	barcode19	NA09677	214855482	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_45.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_45.fastq.gz
chip2	barcode19	NA09677	188375012	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_46.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_46.fastq.gz
chip2	barcode19	NA09677	175288951	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_47.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_47.fastq.gz
chip2	barcode19	NA09677	175355754	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_48.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_48.fastq.gz
chip2	barcode19	NA09677	171588622	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_49.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_49.fastq.gz
chip2	barcode19	NA09677	644316760	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_5.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_5.fastq.gz
chip2	barcode19	NA09677	166593406	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_50.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_50.fastq.gz
chip2	barcode19	NA09677	167733554	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_51.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_51.fastq.gz
chip2	barcode19	NA09677	146111873	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_52.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_52.fastq.gz
chip2	barcode19	NA09677	141622310	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_53.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_53.fastq.gz
chip2	barcode19	NA09677	141891012	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_54.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_54.fastq.gz
chip2	barcode19	NA09677	125303692	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_55.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_55.fastq.gz
chip2	barcode19	NA09677	132760564	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_56.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_56.fastq.gz
chip2	barcode19	NA09677	114335860	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_57.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_57.fastq.gz
chip2	barcode19	NA09677	104742370	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_58.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_58.fastq.gz
chip2	barcode19	NA09677	109445009	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_59.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_59.fastq.gz
chip2	barcode19	NA09677	610489944	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_6.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_6.fastq.gz
chip2	barcode19	NA09677	79656418	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_60.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_60.fastq.gz
chip2	barcode19	NA09677	70266691	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_61.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_61.fastq.gz
chip2	barcode19	NA09677	77415703	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_62.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_62.fastq.gz
chip2	barcode19	NA09677	63570198	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_63.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_63.fastq.gz
chip2	barcode19	NA09677	54427510	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_64.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_64.fastq.gz
chip2	barcode19	NA09677	47779067	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_65.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_65.fastq.gz
chip2	barcode19	NA09677	43219944	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_66.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_66.fastq.gz
chip2	barcode19	NA09677	47002631	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_67.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_67.fastq.gz
chip2	barcode19	NA09677	37581611	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_68.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_68.fastq.gz
chip2	barcode19	NA09677	33553664	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_69.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_69.fastq.gz
chip2	barcode19	NA09677	611527937	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_7.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_7.fastq.gz
chip2	barcode19	NA09677	35619719	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_70.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_70.fastq.gz
chip2	barcode19	NA09677	31877444	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_71.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_71.fastq.gz
chip2	barcode19	NA09677	770847	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_72.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_72.fastq.gz
chip2	barcode19	NA09677	596921201	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_8.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_8.fastq.gz
chip2	barcode19	NA09677	571088328	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_9.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode19/PBM14931_pass_barcode19_9bbdbb3f_7e492b4e_9.fastq.gz
chip2	barcode20	NA03986	1043669909	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_0.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_0.fastq.gz
chip2	barcode20	NA03986	1178414573	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_1.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_1.fastq.gz
chip2	barcode20	NA03986	1135734561	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_10.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_10.fastq.gz
chip2	barcode20	NA03986	1047645337	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_11.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_11.fastq.gz
chip2	barcode20	NA03986	1005168944	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_12.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_12.fastq.gz
chip2	barcode20	NA03986	1086381382	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_13.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_13.fastq.gz
chip2	barcode20	NA03986	963765918	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_14.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_14.fastq.gz
chip2	barcode20	NA03986	970021767	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_15.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_15.fastq.gz
chip2	barcode20	NA03986	925962415	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_16.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_16.fastq.gz
chip2	barcode20	NA03986	900126701	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_17.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_17.fastq.gz
chip2	barcode20	NA03986	956771396	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_18.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_18.fastq.gz
chip2	barcode20	NA03986	816672684	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_19.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_19.fastq.gz
chip2	barcode20	NA03986	1261142192	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_2.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_2.fastq.gz
chip2	barcode20	NA03986	825016139	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_20.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_20.fastq.gz
chip2	barcode20	NA03986	804852135	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_21.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_21.fastq.gz
chip2	barcode20	NA03986	772768788	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_22.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_22.fastq.gz
chip2	barcode20	NA03986	762850176	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_23.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_23.fastq.gz
chip2	barcode20	NA03986	762635366	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_24.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_24.fastq.gz
chip2	barcode20	NA03986	698206032	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_25.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_25.fastq.gz
chip2	barcode20	NA03986	680815138	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_26.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_26.fastq.gz
chip2	barcode20	NA03986	690495228	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_27.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_27.fastq.gz
chip2	barcode20	NA03986	666268023	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_28.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_28.fastq.gz
chip2	barcode20	NA03986	648119958	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_29.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_29.fastq.gz
chip2	barcode20	NA03986	1228703928	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_3.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_3.fastq.gz
chip2	barcode20	NA03986	635380210	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_30.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_30.fastq.gz
chip2	barcode20	NA03986	612204435	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_31.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_31.fastq.gz
chip2	barcode20	NA03986	600297712	basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_32.fastq.gz	/fsx/run_dir_mounts/ont-4coriells-chip2/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_32.fastq.gz
