time_start,time_end,estimated,amount_usd,service,tag_parallelcluster_cluster_name,tag_parallelcluster_cluster_name_value
2026-05-01,2026-06-01,False,0.355050005,Amazon Virtual Private Cloud,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.21154861,Amazon Virtual Private Cloud,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,0.460222225,Amazon Virtual Private Cloud,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.001994445,Amazon Virtual Private Cloud,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0019125,Amazon Virtual Private Cloud,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.105312505,Amazon Virtual Private Cloud,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.0146625,Amazon Virtual Private Cloud,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,0.623334725,Amazon Virtual Private Cloud,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.60852917,Amazon Virtual Private Cloud,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.473998615,Amazon Virtual Private Cloud,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,0.99844306,Amazon Virtual Private Cloud,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.337686115,Amazon Virtual Private Cloud,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.59425417,Amazon Virtual Private Cloud,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.064918055,Amazon Virtual Private Cloud,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.02053056,Amazon Virtual Private Cloud,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.01215834,Amazon Virtual Private Cloud,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.002481945,Amazon Virtual Private Cloud,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.038419445,Amazon Virtual Private Cloud,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.036923615,Amazon Virtual Private Cloud,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.103958335,Amazon Virtual Private Cloud,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.12747778,Amazon Virtual Private Cloud,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.059887505,Amazon Virtual Private Cloud,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,40.0744644076,AmazonCloudWatch,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0174473586,AmazonCloudWatch,parallelcluster:cluster-name$XL-pilot,XL-pilot
2026-05-01,2026-06-01,False,0.0005295665,AmazonCloudWatch,parallelcluster:cluster-name$XLpilot,XLpilot
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$and-again,and-again
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$at-sanity,at-sanity
2026-05-01,2026-06-01,False,0.0114831066,AmazonCloudWatch,parallelcluster:cluster-name$blahab44,blahab44
2026-05-01,2026-06-01,False,2.9076e-06,AmazonCloudWatch,parallelcluster:cluster-name$bucketsamok,bucketsamok
2026-05-01,2026-06-01,False,0.0008164823,AmazonCloudWatch,parallelcluster:cluster-name$daylily-demo-cluster,daylily-demo-cluster
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$dec215-0426,dec215-0426
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$dec219-cluster,dec219-cluster
2026-05-01,2026-06-01,False,0.0696931534,AmazonCloudWatch,parallelcluster:cluster-name$dra-enabled,dra-enabled
2026-05-01,2026-06-01,False,0.0004293453,AmazonCloudWatch,parallelcluster:cluster-name$dra-test2,dra-test2
2026-05-01,2026-06-01,False,0.0029196188,AmazonCloudWatch,parallelcluster:cluster-name$dra-test4,dra-test4
2026-05-01,2026-06-01,False,0.0018662769,AmazonCloudWatch,parallelcluster:cluster-name$dyec-515,dyec-515
2026-05-01,2026-06-01,False,0.1314446242,AmazonCloudWatch,parallelcluster:cluster-name$dyec-test,dyec-test
2026-05-01,2026-06-01,False,40.8571085793,AmazonCloudWatch,parallelcluster:cluster-name$fk-260509-use,fk-260509-use
2026-05-01,2026-06-01,False,0.0112371047,AmazonCloudWatch,parallelcluster:cluster-name$fork-fixer,fork-fixer
2026-05-01,2026-06-01,False,0.0371603295,AmazonCloudWatch,parallelcluster:cluster-name$goodole3,goodole3
2026-05-01,2026-06-01,False,0.224437961,AmazonCloudWatch,parallelcluster:cluster-name$hyb-hg003,hyb-hg003
2026-05-01,2026-06-01,False,0.0004427286,AmazonCloudWatch,parallelcluster:cluster-name$jem-bucktst1,jem-bucktst1
2026-05-01,2026-06-01,False,0.0004406483,AmazonCloudWatch,parallelcluster:cluster-name$jem-bucktst2,jem-bucktst2
2026-05-01,2026-06-01,False,0.0062402779,AmazonCloudWatch,parallelcluster:cluster-name$jem-bucktst3,jem-bucktst3
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$jemx2,jemx2
2026-05-01,2026-06-01,False,0.0053880102,AmazonCloudWatch,parallelcluster:cluster-name$lsbio-fork-260509-124701,lsbio-fork-260509-124701
2026-05-01,2026-06-01,False,0.0004630919,AmazonCloudWatch,parallelcluster:cluster-name$majors-cluster,majors-cluster
2026-05-01,2026-06-01,False,0.4310827153,AmazonCloudWatch,parallelcluster:cluster-name$may26-d,may26-d
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$mk-gotime,mk-gotime
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$mk-gotime3,mk-gotime3
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$mk426dec215,mk426dec215
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$mkdec219,mkdec219
2026-05-01,2026-06-01,False,0.0051678203,AmazonCloudWatch,parallelcluster:cluster-name$pilot-largecluster,pilot-largecluster
2026-05-01,2026-06-01,False,0.0006273031,AmazonCloudWatch,parallelcluster:cluster-name$pilot-mk,pilot-mk
2026-05-01,2026-06-01,False,0.0013884221,AmazonCloudWatch,parallelcluster:cluster-name$pilot-xfer,pilot-xfer
2026-05-01,2026-06-01,False,0.0007632238,AmazonCloudWatch,parallelcluster:cluster-name$splitdra-ref-20260526,splitdra-ref-20260526
2026-05-01,2026-06-01,False,0.0013215511,AmazonCloudWatch,parallelcluster:cluster-name$splitdra-smoke-20260526,splitdra-smoke-20260526
2026-05-01,2026-06-01,False,0.0004695319,AmazonCloudWatch,parallelcluster:cluster-name$test-clstr,test-clstr
2026-05-01,2026-06-01,False,0.0099515321,AmazonCloudWatch,parallelcluster:cluster-name$tstClu-4-1-1c,tstClu-4-1-1c
2026-05-01,2026-06-01,False,0.0018821985,AmazonCloudWatch,parallelcluster:cluster-name$tstVer4-1-1,tstVer4-1-1
2026-05-01,2026-06-01,False,0.0113254338,AmazonCloudWatch,parallelcluster:cluster-name$tstVer4-1-1b,tstVer4-1-1b
2026-05-01,2026-06-01,False,0.0022987174,AmazonCloudWatch,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
2026-05-01,2026-06-01,False,0.0,AmazonCloudWatch,parallelcluster:cluster-name$y260609-frz,y260609-frz
2026-05-01,2026-06-01,False,0.0,CloudWatch Events,parallelcluster:cluster-name$,
2026-05-01,2026-06-01,False,0.0,Tax,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,AWS CloudFormation,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,88.479571,AWS CloudTrail,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,199.8344126667,AWS Cost Explorer,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,AWS Glue,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,3.4976514583,AWS Key Management Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,3.6479e-06,AWS Lambda,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,0.0,AWS Lambda,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,3.4271938094,AWS Secrets Manager,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,129.7401347856,AWS Security Hub,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,AWS Service Catalog,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,9.465e-07,AWS Step Functions,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,345.0288933945,AWS Support (Developer),parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,3.0333333576,AWS WAF,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,Amazon CloudFront,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,Amazon Cognito,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,4.76247e-05,Amazon DynamoDB,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0003673125,Amazon DynamoDB,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,0.00030875,Amazon DynamoDB,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,5.2375e-05,Amazon DynamoDB,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,0.0004465625,Amazon DynamoDB,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.000224,Amazon DynamoDB,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,0.000175125,Amazon DynamoDB,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,0.00071,Amazon DynamoDB,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.000163625,Amazon DynamoDB,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,0.000533875,Amazon DynamoDB,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,0.000110375,Amazon DynamoDB,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,0.0014570625,Amazon DynamoDB,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,0.00033525,Amazon DynamoDB,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,0.002178875,Amazon DynamoDB,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,6.5e-06,Amazon DynamoDB,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,0.0012340625,Amazon DynamoDB,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,0.002496125,Amazon DynamoDB,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,0.001227625,Amazon DynamoDB,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,0.00014825,Amazon DynamoDB,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,1.9523423785,Amazon EC2 Container Registry (ECR),parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,290.8156302378,EC2 - Other,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,1.5968950512,EC2 - Other,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,14.5946666736,EC2 - Other,parallelcluster:cluster-name$day-test-uswest2d,day-test-uswest2d
2026-06-01,2026-06-14,True,14.5946666736,EC2 - Other,parallelcluster:cluster-name$daylily-1773059211,daylily-1773059211
2026-06-01,2026-06-14,True,0.9660224343,EC2 - Other,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,0.135928426,EC2 - Other,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,1.0162520017,EC2 - Other,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.6035698641,EC2 - Other,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,0.5385022807,EC2 - Other,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,1.8327501711,EC2 - Other,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.4960974843,EC2 - Other,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,1.051628955,EC2 - Other,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,0.3363383364,EC2 - Other,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,4.5471355816,EC2 - Other,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,1.0555784243,EC2 - Other,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,5.9571079836,EC2 - Other,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.0306590208,EC2 - Other,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,2.6277301538,EC2 - Other,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,5.5397995033,EC2 - Other,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,14.5946666736,EC2 - Other,parallelcluster:cluster-name$ifx-go,ifx-go
2026-06-01,2026-06-14,True,14.5946666736,EC2 - Other,parallelcluster:cluster-name$test-del-me,test-del-me
2026-06-01,2026-06-14,True,3.8009685098,EC2 - Other,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,0.5180046206,EC2 - Other,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,812.5315659861,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,717.8224917237,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,72.5292540934,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,6.9783847056,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,75.9212746999,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,40.1230799404,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,24.1520995736,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,205.6258538087,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,22.234043811,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,193.0670791102,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,14.5617918732,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,113.2166439764,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,23.7970141149,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,707.7385241336,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.6062907087,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,351.4678848656,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,1457.0625619471,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,313.1422128059,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,5.4697648381,Amazon Elastic Compute Cloud - Compute,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,23.1340503581,Amazon Elastic Container Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,3.87575e-05,Amazon Elastic File System,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,14.0504670573,Amazon Elastic Load Balancing,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,23.0974421471,Amazon FSx,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,17.3611150618,Amazon FSx,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,6.196998889,Amazon FSx,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,39.475655334,Amazon FSx,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,17.3968809721,Amazon FSx,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,16.0966221111,Amazon FSx,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,47.6969303235,Amazon FSx,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,14.8312818143,Amazon FSx,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,22.6293678641,Amazon FSx,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,13.2543097913,Amazon FSx,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,88.7100986716,Amazon FSx,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,21.0670016744,Amazon FSx,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,160.0619703983,Amazon FSx,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.9160645608,Amazon FSx,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,65.1550056696,Amazon FSx,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,135.6270347879,Amazon FSx,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,106.5456367048,Amazon FSx,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,9.4308730251,Amazon FSx,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,1.339e-06,Amazon Glacier,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,5.3483360774,Amazon GuardDuty,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,Amazon Inspector,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,1908.8848887036,Amazon Relational Database Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,9.1630368,Amazon Route 53,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,0.1,Amazon Route 53,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,0.1,Amazon Route 53,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,0.5,Amazon Route 53,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,1.6894e-06,Amazon Simple Notification Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0,Amazon Simple Queue Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,2911.2354314972,Amazon Simple Storage Service,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,63.7931801895,Amazon Virtual Private Cloud,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.05036111,Amazon Virtual Private Cloud,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,0.093651395,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,0.01664306,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,0.105759725,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.062877785,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,0.058250005,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,0.171122225,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.05371806,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,0.08149722,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,0.03752084,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,0.47586806,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,0.113601395,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,0.57225139,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.00406389,Amazon Virtual Private Cloud,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,0.233438895,Amazon Virtual Private Cloud,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,0.364022225,Amazon Virtual Private Cloud,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,0.381250005,Amazon Virtual Private Cloud,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,0.051133335,Amazon Virtual Private Cloud,parallelcluster:cluster-name$xfer0613,xfer0613
2026-06-01,2026-06-14,True,88.0740030891,AmazonCloudWatch,parallelcluster:cluster-name$,
2026-06-01,2026-06-14,True,0.0565044354,AmazonCloudWatch,parallelcluster:cluster-name$BigB-4-mk,BigB-4-mk
2026-06-01,2026-06-14,True,0.0076499124,AmazonCloudWatch,parallelcluster:cluster-name$dhyb-NA03986,dhyb-NA03986
2026-06-01,2026-06-14,True,1.8617e-06,AmazonCloudWatch,parallelcluster:cluster-name$dyec-515,dyec-515
2026-06-01,2026-06-14,True,0.0009207067,AmazonCloudWatch,parallelcluster:cluster-name$dyec-test,dyec-test
2026-06-01,2026-06-14,True,0.0073842872,AmazonCloudWatch,parallelcluster:cluster-name$dyec0602bcl,dyec0602bcl
2026-06-01,2026-06-14,True,3.1041e-06,AmazonCloudWatch,parallelcluster:cluster-name$dyec5115,dyec5115
2026-06-01,2026-06-14,True,0.0246027535,AmazonCloudWatch,parallelcluster:cluster-name$dyec5117,dyec5117
2026-06-01,2026-06-14,True,0.0014415265,AmazonCloudWatch,parallelcluster:cluster-name$dyec5123,dyec5123
2026-06-01,2026-06-14,True,0.0510557569,AmazonCloudWatch,parallelcluster:cluster-name$dyec5128,dyec5128
2026-06-01,2026-06-14,True,0.0017540105,AmazonCloudWatch,parallelcluster:cluster-name$dyec800,dyec800
2026-06-01,2026-06-14,True,0.0154348526,AmazonCloudWatch,parallelcluster:cluster-name$dyec8c,dyec8c
2026-06-01,2026-06-14,True,0.0023924986,AmazonCloudWatch,parallelcluster:cluster-name$dyec8xxx,dyec8xxx
2026-06-01,2026-06-14,True,0.1182467587,AmazonCloudWatch,parallelcluster:cluster-name$dyecX4,dyecX4
2026-06-01,2026-06-14,True,0.0006343762,AmazonCloudWatch,parallelcluster:cluster-name$dyegotime,dyegotime
2026-06-01,2026-06-14,True,0.0764677587,AmazonCloudWatch,parallelcluster:cluster-name$forked,forked
2026-06-01,2026-06-14,True,0.2864521692,AmazonCloudWatch,parallelcluster:cluster-name$hyb-only,hyb-only
2026-06-01,2026-06-14,True,0.0161360825,AmazonCloudWatch,parallelcluster:cluster-name$test-smn1-case1,test-smn1-case1
2026-06-01,2026-06-14,True,0.0,AmazonCloudWatch,parallelcluster:cluster-name$xfer-cluster,xfer-cluster
