run_prefix	fastq_key	fastq_uri	sample_token	lane	read	size_bytes	size_human	last_modified
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R1_001.fastq.gz	HG003-c	001	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L001_R2_001.fastq.gz	HG003-c	001	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R1_001.fastq.gz	HG003-c	002	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L002_R2_001.fastq.gz	HG003-c	002	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R1_001.fastq.gz	HG003-c	003	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L003_R2_001.fastq.gz	HG003-c	003	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R1_001.fastq.gz	HG003-c	004	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L004_R2_001.fastq.gz	HG003-c	004	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R1_001.fastq.gz	HG003-c	005	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L005_R2_001.fastq.gz	HG003-c	005	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R1_001.fastq.gz	HG003-c	006	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L006_R2_001.fastq.gz	HG003-c	006	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R1_001.fastq.gz	HG003-c	007	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L007_R2_001.fastq.gz	HG003-c	007	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R1_001.fastq.gz	HG003-c	008	1	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/1/Data/BCLConvert/fastq/HG003-c_S9_L008_R2_001.fastq.gz	HG003-c	008	2	20	20 B	2026-05-15T13:41:22Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L001_R1_001.fastq.gz	HG003-a	001	1	5870216996	5.47 GiB	2026-05-21T00:31:52Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L001_R2_001.fastq.gz	HG003-a	001	2	6041423967	5.63 GiB	2026-05-21T00:33:08Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L002_R1_001.fastq.gz	HG003-a	002	1	5921614184	5.51 GiB	2026-05-21T00:32:51Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L002_R2_001.fastq.gz	HG003-a	002	2	6093271441	5.67 GiB	2026-05-21T00:33:02Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L003_R1_001.fastq.gz	HG003-a	003	1	5940755873	5.53 GiB	2026-05-21T00:33:11Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L003_R2_001.fastq.gz	HG003-a	003	2	6134210947	5.71 GiB	2026-05-21T00:33:34Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L004_R1_001.fastq.gz	HG003-a	004	1	5933469330	5.53 GiB	2026-05-21T00:33:34Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L004_R2_001.fastq.gz	HG003-a	004	2	6109858853	5.69 GiB	2026-05-21T00:33:49Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L005_R1_001.fastq.gz	HG003-a	005	1	5921949883	5.52 GiB	2026-05-21T00:33:51Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L005_R2_001.fastq.gz	HG003-a	005	2	6090403277	5.67 GiB	2026-05-21T00:34:07Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L006_R1_001.fastq.gz	HG003-a	006	1	5929244015	5.52 GiB	2026-05-21T00:33:56Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L006_R2_001.fastq.gz	HG003-a	006	2	6105190745	5.69 GiB	2026-05-21T00:34:13Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L007_R1_001.fastq.gz	HG003-a	007	1	5953267520	5.54 GiB	2026-05-21T00:34:08Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L007_R2_001.fastq.gz	HG003-a	007	2	6132534719	5.71 GiB	2026-05-21T00:34:36Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L008_R1_001.fastq.gz	HG003-a	008	1	5906894941	5.50 GiB	2026-05-21T00:34:08Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-a_S7_L008_R2_001.fastq.gz	HG003-a	008	2	6087258268	5.67 GiB	2026-05-21T00:34:33Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L001_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L001_R1_001.fastq.gz	HG003-b	001	1	6045425859	5.63 GiB	2026-05-21T00:34:49Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L001_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L001_R2_001.fastq.gz	HG003-b	001	2	6238040526	5.81 GiB	2026-05-21T00:35:18Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L002_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L002_R1_001.fastq.gz	HG003-b	002	1	6085822832	5.67 GiB	2026-05-21T00:34:44Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L002_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L002_R2_001.fastq.gz	HG003-b	002	2	6279651183	5.85 GiB	2026-05-21T00:35:43Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L003_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L003_R1_001.fastq.gz	HG003-b	003	1	6122140969	5.70 GiB	2026-05-21T00:35:15Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L003_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L003_R2_001.fastq.gz	HG003-b	003	2	6340800394	5.91 GiB	2026-05-21T00:36:02Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L004_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L004_R1_001.fastq.gz	HG003-b	004	1	6097790629	5.68 GiB	2026-05-21T00:35:21Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L004_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L004_R2_001.fastq.gz	HG003-b	004	2	6297961430	5.87 GiB	2026-05-21T00:36:02Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L005_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L005_R1_001.fastq.gz	HG003-b	005	1	6093447212	5.67 GiB	2026-05-21T00:35:56Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L005_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L005_R2_001.fastq.gz	HG003-b	005	2	6285616577	5.85 GiB	2026-05-21T00:36:26Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L006_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L006_R1_001.fastq.gz	HG003-b	006	1	6097575787	5.68 GiB	2026-05-21T00:35:46Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L006_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L006_R2_001.fastq.gz	HG003-b	006	2	6297459561	5.86 GiB	2026-05-21T00:36:28Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L007_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L007_R1_001.fastq.gz	HG003-b	007	1	6120430784	5.70 GiB	2026-05-21T00:36:25Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L007_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L007_R2_001.fastq.gz	HG003-b	007	2	6322516210	5.89 GiB	2026-05-21T00:37:26Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L008_R1_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L008_R1_001.fastq.gz	HG003-b	008	1	6074159962	5.66 GiB	2026-05-21T00:38:19Z
basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/	basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L008_R2_001.fastq.gz	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/LH01106/2026/20260512_LH01106_0007_B23K5JKLT4/Analysis/2/Data/BCLConvert/fastq/HG003-b_S8_L008_R2_001.fastq.gz	HG003-b	008	2	6276816935	5.85 GiB	2026-05-21T00:40:25Z
