experiment	analysis_root	relative_path	bytes	mtime_epoch	sha256
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/RH/HG002-5r2pnnjbw114ye.RH.yaml	1790	1786800491	73dd6ea3499ab75710bd33cf932cd197df34432f97b6a4228d3df61b88111fe3
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SBDS/HG002-5r2pnnjbw114ye.SBDS.done	33	1786800491	7575b2b1b7f0df89b5aabbb5a8a99c7fd82d2ed8baf22f73c5bb30f625a3dbe1
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SBDS/HG002-5r2pnnjbw114ye.SBDS.result.vcf.gz	3419	1786800491	52ed3419d8517b764f9fedada7cd85110caa51865de62ee7f23aa178db30e412
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SBDS/HG002-5r2pnnjbw114ye.SBDS.result.vcf.gz.tbi	174	1786800491	ab6ea850275f1f4704f78dbc6ca3644ed415a48343f2fae00de6d3c5ac72342b
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SBDS/HG002-5r2pnnjbw114ye.SBDS.yaml	1943	1786800491	e7719519cd7fa4a848dc00e32b1b31607d042547a5565db85ac8e5a9e88b3a80
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SMN1/HG002-5r2pnnjbw114ye.SMN1.done	33	1786800491	cb012bdeb144dffb504c8492291c0c703fe4ced4064026e04fe63e1104097d06
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SMN1/HG002-5r2pnnjbw114ye.SMN1.result.vcf.gz	2974	1786800491	825dfa4cb3ac07168506b30dc349c4dd865e682d8103ef0d83fd50e0629097b7
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SMN1/HG002-5r2pnnjbw114ye.SMN1.result.vcf.gz.tbi	72	1786800491	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/SMN1/HG002-5r2pnnjbw114ye.SMN1.yaml	1577	1786800491	d47a0b03d179ed17bb8878ff882576f74f99a2df92250cee96f048f005466a07
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/STRC/HG002-5r2pnnjbw114ye.STRC.done	33	1786800492	de12494929617b5cc57839367dc26941e31fde95640eaf13b497d699d327765e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/STRC/HG002-5r2pnnjbw114ye.STRC.result.vcf.gz	3377	1786800492	2213310ed100c411c16857561e5f099293fddcc45a26b6614adf523a19e8c639
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/STRC/HG002-5r2pnnjbw114ye.STRC.result.vcf.gz.tbi	163	1786800492	7950cac60cde1f66b753653fce8a10995272698ad800f9ac412f89dd477ef063
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-5r2pnnjbw114ye/STRC/HG002-5r2pnnjbw114ye.STRC.yaml	2467	1786800492	b0016c768652f24ca2ca07e0caeba41f60a7b32e8290f75baddfcdc184c36196
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/prepared/smn12/HG002-5r2pnnjbw114ye.smn12.normalized.json	2244	1786789474	1d267a9d537441e27e3fd945c8d7912f92b27f043f9ab5d7971b208a7e854392
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-5r2pnnjbw114ye/queries/longreadsv/truvari/summary.json	776	1786800547	6ceb17d3e02fdefacf4725893a871ab27b66ead2d301326fd3ebd5adb0603e93
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-5r2pnnjbw114ye/queries/sniffles2/truvari/summary.json	687	1786782127	f3805e0832d8dc049a988d1f5247c546ea8c1c092dc5a6e1196531ac4701a26e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-5r2pnnjbw114ye/queries/tagged_trussv/truvari/summary.json	776	1786837638	1c0351e9a85fdbf85e86a68c16a33b95ac0b2ac8307251384ac57ea4fa73a29e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-5r2pnnjbw114ye/align/sentmm2ont/na/snv/sentdhiomr2/slim-consensus/truvari/HG002-5r2pnnjbw114ye/queries/tiddit/truvari/summary.json	311	1786837158	d39239109cd3e898d36f9ab57b95aa0e2453266f7812b39db7fdf405b74020b0
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentdhiomr2lr/na/alignqc/mosdepth/HG002-dhcejhqjtfa8my.sentdhiomr2lr.na.mosdepth.summary.txt	12279	1786782019	03e9973598876d131de58b69c148e66c906ee4b76ce42a2d92180e77422749d9
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentdhiomr2rsr/na/alignqc/mosdepth/HG002-dhcejhqjtfa8my.sentdhiomr2rsr.na.mosdepth.summary.txt	16047	1786800492	c54c2d6b83b3f2a488a8831bd680d4a9a473995248e1fb4e69f19af2db517a0d
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentdhiomr2sr/smd/htd/smn12/HG002-dhcejhqjtfa8my.sentdhiomr2sr.smd.smn12.summary.json	1052	1786782520	dc0669b0f2f628a1238619224fab2d9fb3b4358c0676a4451eb983d3acb6e223
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentdhiomr2sr/smd/htd/smn12/HG002-dhcejhqjtfa8my.sentdhiomr2sr.smd.smn12.summary.tsv	263	1786782496	7719f81f5b48e6546c078ae3b02e2f2247764ea73602c96629ef00e08713ce0c
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/concordance/_giabHC/snv_HG002-dhcejhqjtfa8my_giabHC_concordance.mqc.tsv	3873	1786837711	204f4611e0269b663b1ee6b7a0567c3c22f3ad683f56c90192d6127a04cce507
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CFH/HG002-dhcejhqjtfa8my.CFH.done	32	1786837709	4b57c569722f4f390d00b1f5d2d3dfab090236f1ca3f4f6bb76d514a3106153f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CFH/HG002-dhcejhqjtfa8my.CFH.result.vcf.gz	7364	1786837709	40bbc48876ea811021bd33ccf97f4fdfd39002534fee85381057f62af62bfbd5
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CFH/HG002-dhcejhqjtfa8my.CFH.result.vcf.gz.tbi	350	1786837709	05b55d863216a44e72b36c31a8b27419570fa3537fc2ba6815283fee4ed82cbb
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CFH/HG002-dhcejhqjtfa8my.CFH.yaml	1919	1786837709	fcd3ef2ccdaaf89eeb190bc2e55fdfd91fe209407113b969693a12e7d1812218
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP11B1/HG002-dhcejhqjtfa8my.CYP11B1.done	36	1786836962	f7af4438026327204db5f578af844b26675f26676bd704658b58a37b8a98a5c8
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP11B1/HG002-dhcejhqjtfa8my.CYP11B1.result.vcf.gz	4441	1786836962	c02b4edf64efe60b8042d58eaea3007bae0722864b702154ac22714ae27d300f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP11B1/HG002-dhcejhqjtfa8my.CYP11B1.result.vcf.gz.tbi	277	1786836962	6996801acc76f205886e928c68e0b77e248b054ea4b056183c70e27202b9e551
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP11B1/HG002-dhcejhqjtfa8my.CYP11B1.yaml	1610	1786836962	6d8f7269d77cc09b545be713d8b5ef7ce5c0d0b26f3f94e931626bd8d7983b1d
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2A6/HG002-dhcejhqjtfa8my.CYP2A6.done	35	1786836962	a7ed310d4a4e99a32a77f8236ab1287f7b8f9ba6176e8ebe44697e87b1ccbd60
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2A6/HG002-dhcejhqjtfa8my.CYP2A6.result.vcf.gz	4081	1786836962	06e8a5721090553711663380d121ec9c04a68cb2913c7e1a8109ceedd1e4f83e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2A6/HG002-dhcejhqjtfa8my.CYP2A6.result.vcf.gz.tbi	155	1786836962	0c725122bfb9e5b8fbf60128042252e96e70944aa36bc88818154be720e49d7f
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2A6/HG002-dhcejhqjtfa8my.CYP2A6.yaml	2296	1786836962	c2a5c566f12dcbc67e1cddcabc23a1f6f27c03901a324b89096f8208859499e9
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2B6/HG002-dhcejhqjtfa8my.CYP2B6.done	35	1786837078	58e20a66984cc5991d6ed656069d27564352d5d6008209ea130ca7f4c32f6e0e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2B6/HG002-dhcejhqjtfa8my.CYP2B6.result.vcf.gz	3202	1786837078	ba3e4f9f65cec360ea85542e8b2c8f3d90da614ce2ab8185332b21b4a98a0873
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2B6/HG002-dhcejhqjtfa8my.CYP2B6.result.vcf.gz.tbi	158	1786837078	04981cf467334fc75a384ef13360d4113d3809a6272d0f9a3116463c7afb035e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2B6/HG002-dhcejhqjtfa8my.CYP2B6.yaml	2524	1786837078	efebd1020a42b3f88812527098deb58092200b8ff488b7a8e3a8a37100bfa115
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2D6/HG002-dhcejhqjtfa8my.CYP2D6.done	35	1786837078	d51c395add49b6233820d2e9b502cfcd5d3702938b2d4031aab3ffcc40efefe4
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2D6/HG002-dhcejhqjtfa8my.CYP2D6.result.vcf.gz	4295	1786837078	b49fb6371d8b655f70b54732de776e99ca5ef356198442860f61e86dbe3507f3
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2D6/HG002-dhcejhqjtfa8my.CYP2D6.result.vcf.gz.tbi	152	1786837078	d8933e07a780a7c7e4de3b2f421a0d0df3b641e97ae72da17398f4ee7011c3bc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/CYP2D6/HG002-dhcejhqjtfa8my.CYP2D6.yaml	1877	1786837078	1c157f35f21545a0ca8c41658ad4f0f1b266c7f8e93c904d967d983f8a9d7f8b
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/GBA/HG002-dhcejhqjtfa8my.GBA.done	32	1786837311	499c5876e9829a58834f6df72d3f63df3805a009b7ec8552a620c15326f3dfcb
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/GBA/HG002-dhcejhqjtfa8my.GBA.result.vcf.gz	3526	1786837311	920f9e9a73a1d46b40bcaf6e0720f4c8be59bf3c69008f30af1f26f0d229197e
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/GBA/HG002-dhcejhqjtfa8my.GBA.result.vcf.gz.tbi	72	1786837311	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/GBA/HG002-dhcejhqjtfa8my.GBA.yaml	1703	1786837311	f3e0486bc1865ec9ac1eabea2e697394188bbd9b25f325f025b73fe3d0c84926
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/HBA/HG002-dhcejhqjtfa8my.HBA.done	32	1786837078	f9a18f4250abed23e04ba76a88571bf89bd9f23d7c3798cfbb4dff0f5b9cbd38
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/HBA/HG002-dhcejhqjtfa8my.HBA.result.vcf.gz	3524	1786837078	5a4a1d310d0a3e3eea5eb573c12deeb35b5da779ac6056482136264c437b36df
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/HBA/HG002-dhcejhqjtfa8my.HBA.result.vcf.gz.tbi	72	1786837078	8ac6662ca1a70d893348b244dfa8adaf4f6c50510b8bc39a785b40231f7966cc
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/HBA/HG002-dhcejhqjtfa8my.HBA.yaml	1854	1786837078	7ae215eccba7b24d3ffea25dae0dd3daad2bef3c0e410c5f78c7a04dce24af54
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/IKBKG/HG002-dhcejhqjtfa8my.IKBKG.done	34	1786837310	4b0b47d77d3c497e6222e449353a893841f9b0cb5dcba24db9ae1be66788a834
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/IKBKG/HG002-dhcejhqjtfa8my.IKBKG.yaml	1900	1786837310	5b333ac171d72914903fa101f74c0e2c03c8c5c1538c473ea799c68a4166c761
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/LPA/HG002-dhcejhqjtfa8my.LPA.done	32	1786837311	4137cd03d2a1259175faabedcb649bf48b795a3dbc8fb9d0aaf83cdb03cd6283
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/LPA/HG002-dhcejhqjtfa8my.LPA.yaml	5105	1786837311	76e9349bf7e66808903ab43e7f4b07b187e5aa2435e9c669e554f877cdeff2f0
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/NCF1/HG002-dhcejhqjtfa8my.NCF1.done	33	1786837310	eb362f1ff3853eb0775350fa48a7035faa1989910ca2cdcaa79ec0a2d2cc3313
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/NCF1/HG002-dhcejhqjtfa8my.NCF1.result.vcf.gz	4008	1786837310	9c81b37aa69c891392066bbeed3e48be64661d2b5fc5610a8f7c562cd7f8c2bf
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/NCF1/HG002-dhcejhqjtfa8my.NCF1.result.vcf.gz.tbi	187	1786837310	d320e685d915718d7bd7e76b64a1a0366cd63cd4930ff077c6fbf9b772050da3
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/NCF1/HG002-dhcejhqjtfa8my.NCF1.yaml	1581	1786837310	c5f30f6246738b892c4c4051d38cf927b8dfbb521f48e5792a4bf6ff90f4ffe4
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/OTOA/HG002-dhcejhqjtfa8my.OTOA.done	33	1786836962	68c1d38708f1ca06116a1136a9b11b083a99a423f816fe01ba6684bb3b50dde9
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/OTOA/HG002-dhcejhqjtfa8my.OTOA.result.vcf.gz	3612	1786836962	bf7cc8157161bafebd3a0410a474c434c4099fd473d614ebd2da6d0f21733fa7
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/OTOA/HG002-dhcejhqjtfa8my.OTOA.result.vcf.gz.tbi	136	1786836962	da974b423ff7d7f2851c84751ef78e5031fefbd5172424d2fb42ba7a5e915f3b
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/OTOA/HG002-dhcejhqjtfa8my.OTOA.yaml	2289	1786836962	0486314149c40d23b3eb4290c7b6a3c5f71536638f556d0b07de31ec4b3a4b77
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/PMS2/HG002-dhcejhqjtfa8my.PMS2.done	33	1786837313	2c0a7829ef37e6333ff9e20f3fbc245fa799e6f45625d3e33721bf4ac3c76e12
E2	/fsx/analysis_results/prod-cand-1703/prod-cand-1703-hg002-bjuice-v2-seqkitfix-20260815T080300Z	results/day/hg38/HG002-dhcejhqjtfa8my/align/sentmm2ont/na/snv/sentdhiomr2/segdup/HG002-dhcejhqjtfa8my/PMS2/HG002-dhcejhqjtfa8my.PMS2.result.vcf.gz	4283	1786837313	4cb5db7ac4d50fce997cdcdee0736c323c5762bbfa6aacb188fa0f1a4fa449b4
