experiment	analysis_root	category	relative_path	bytes	mtime_epoch	sha256	local_path	local_sha256	local_sha256_match
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-21.bench.tsv	478	1787069371	5f7d6076c36b957091a6d9fe7c417e755fdd5f4798bf82b4517e94c9cfe75e4d	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-22.bench.tsv	473	1787069370	54d42be27fadcb514a392f436895f31ebac13969d8d6ede16bb66717f90c91a5	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-23.bench.tsv	476	1787069500	18b658feb066e9e1658d0497da0954727bfab772599b120905f8d0aa40e22d4b	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-24.bench.tsv	475	1787069270	64d86ef42d48af3da1b0a305705cf2ec4b4fd50206bb0a993bd4dcd45b424570	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-25.bench.tsv	464	1787069215	4bbb71b8b7bfe00c95c33fccf62d84284b45cb6daeccf41b7913b418f70868f2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-3.bench.tsv	477	1787070083	80e8b6dba3d597187b1dbb61092560ca61e992d896c550d49d9bee2ba4dc5123	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-4.bench.tsv	477	1787070073	16c4ecefc4632dc66f14399d1c1566f22aab608fb303829ff9b156440946e7cd	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-5.bench.tsv	476	1787069918	0d2934501b1cc1088de37527a1ca5e5c18c1694948db3ba41634c9d34fc6c7a7	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-6.bench.tsv	475	1787069928	84a54cf34664738b35dab065728e2fcd54b532665fee7c16b88c7aae67471c80	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-7.bench.tsv	477	1787069746	adc13829ad24224639eaf21f4ffe22252c1b5a73c237477eb37945d2ff6f013d	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-8.bench.tsv	475	1787070024	7a4a18602b563d3e1483a34e4292082791b80e6b0029e86a644994dd15575fb9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-finalize-9.bench.tsv	477	1787069732	3a55058547cda39d7f99d60e232265097eaa739c3e8fa41289ace7b3b7783776	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.hybrid-cli172i-gather.bench.tsv	477	1787071021	23afc9257f332f6cae2a6d7e8d52c6a80b6563903c28bd5a2460473a2e219397	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.inflection-analytical-ancillary.bench.tsv	466	1787069215	9e0ec3a9f2085aacc9bd690c01d26a17272a5d3f556033b525890f35a7d7b0d7	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.inflection-analytical.prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live.bench.tsv	493	1787072458	09e007d1f6f6143f05eadefba7e8f8c04db38a97869cce5556222f2738489b90	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.inflection-multiqc-stage.bench.tsv	460	1787071570	8acae326b539f35fccd62e2a8fbfb210170179b5d5a8a9db0c1d64143c249fa8	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.inflection-multiqc.bench.tsv	477	1787071644	a0fd74b542317cab7e059a37e6a59b03f1d5ecb1ef0a4c35a61cdff93bb34495	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.mito.bench.tsv	480	1787059056	3802d62c9abd8ddb9358dc03bf0c2533c7bd2de32b2a329eb22ee2baadc08795	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.normalize-smn12.bench.tsv	443	1787059055	87a820d5b021f7e58ff53bdaa2ef5e9dfd0b7a5d41d2cba4251727c632830c74	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.roh_upd.bench.tsv	475	1787071741	88223ab59f6dccd1274771b40f4d59ae180fce12fa5ace971c2ce54956b11aa1	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.rsr-publish.bench.tsv	451	1787069214	cc1dbd7acb17814a9499c621637a0d4d4c03ae4e610f20560ac67dc4c9184f57	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.scope.bench.tsv	443	1787057760	bcc23ce0222b4f7cee62230b4a5e19d8e7745d60223cba47083d3f0474388dfa	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.CFH.bench.tsv	488	1787060853	66ebb3d087ef49ec59d1a942086fb5147ee06abc70fa6d998656fad7d6f17d4c	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.CYP11B1.bench.tsv	489	1787060549	70e3b9daa2311c3d7ff47319f28cb90f585df9c07625a3322d42d14551a5a589	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.CYP2A6.bench.tsv	480	1787060547	73d0b56242fc93a5a7e1968a3e1da4a3d211630c5d582988e84e6bcb4a365072	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.CYP2B6.bench.tsv	487	1787060549	536ad091cd58ece3038f35709a3f9c2f0009848ffb8891a738615dfbfe96bdb4	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.CYP2D6.bench.tsv	485	1787060853	a595dfcf302d9dbae57436aecaa6a5aaaa431f4de68d0a4768cff5740de81e0e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.GBA.bench.tsv	490	1787060855	134152603ee36b433d993754bfb6fa2d708640c048085c40f827a19309e9910d	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.HBA.bench.tsv	487	1787060545	41cc9a54973e7cd80d261536b03927d2f9fd1887d51306374728d667b780b5a0	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.IKBKG.bench.tsv	482	1787060546	7ab0e88fad442e7d53f0fc2262e642eb9907cad800ccac709befc597d7145f2b	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.LPA.bench.tsv	482	1787060547	2fb8e54d1ba2a90a0204234871503d160ad871889e48c30a1f71d7ceb1b8e0a2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.NCF1.bench.tsv	487	1787060546	0d8f55da9ebe8d60a6a4641533413d0308d7e914d2ec7cc6ff5e37140710206c	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.OTOA.bench.tsv	482	1787060547	2b2ee0a01dba8697a70a42da275bf9b268538c9d40712458900ca2e8ba5ce218	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.PMS2.bench.tsv	491	1787060854	e5d6949c0f51bf0138a8f6f2ff0b09eac32a53e626577dcbdb977e5a6a13a1d7	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.RCCX.bench.tsv	485	1787060853	1b0b1fbbb8f9d4bf498e577a92b06716b895acb22b055987f29f29286046852e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.RH.bench.tsv	491	1787060548	3fe5cf2aa69f2a83209f89c87a550058659311b7575b51f970c08fcf162a1d79	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.SBDS.bench.tsv	489	1787060547	216cf41e38ab8de3cb8ae9bbcf08f8d54d82b679111b8db12ef98201f5a83267	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.SMN1.bench.tsv	487	1787060547	c7fc7a2e67294c1b838b178755ea748795a3c7a0e9097ba7a137ff94a073676a	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.segdup.STRC.bench.tsv	482	1787060547	9fef7a9586b5e8eb3e093c140ba29ab1037fa6772c4329e93ed786fb86ed0304	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-longreadsv-normalize.bench.tsv	469	1787069215	42f4c32e79898c9e3bf6fa75e5b08eca03af7b74bba919d52fa1ef9d598a1915	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-sniffles2-normalize.bench.tsv	472	1787060550	0b4000c27f74a094a28f033e8fa580a48346113f2b8eede96b8c2f6cfa35bd4a	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-tag-cnv.bench.tsv	469	1787069659	7e1d33c71c6c00abf84e0071a0776f7f1f422419712f3132b8dd7c7f93a8cc8d	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-tag-sv.bench.tsv	473	1787069601	69d24a0bb52440ca7c45b620b425965fb5913b0a0d22c03a22dbf6d34eed6e7a	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-tiddit-normalize.bench.tsv	465	1787060547	e47a623eb793633b78733dbb9bb175665045a0280a5b6876d4fa9e984fe14d60	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-tiddit-repair.bench.tsv	465	1787059879	53d3ec5d5b4ca6dfd2b7de79044006f92e441793c10a6a2da3f5ea1bcd8a6596	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-trussv.bench.tsv	472	1787069248	750e11253832083a44299a72c491a85a62e0fb154fbfa3b7b00d59abe876c51e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-truvari-aggregate.bench.tsv	443	1787069940	05551ba6df68edb5d12a6f5ab1c15f333e130b5e671262f7b60481c164caa1e3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-truvari-longreadsv.bench.tsv	477	1787069470	6bbd5009c2fdaf1fda2304c7daf472c1191bcc60ed63f14aba3179bdcd11ae30	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-truvari-sniffles2.bench.tsv	477	1787060856	9195a08c339f79b83df63cb9ca15a5ea5f6156bd9fe73c339d8dca8bb67c94f5	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-truvari-tagged_trussv.bench.tsv	474	1787069932	72ea3140a5dbd0fe92a2ec596f478658706309c7134c1aa0e86c2d609ee35c62	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.slim-truvari-tiddit.bench.tsv	480	1787061229	9f2116d602bd341b7fec468b8e23db314d6ced0ff8957d11f59d754dfd17e693	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.sniffles2.bench.tsv	475	1787059876	0206f6ddf74f29ff54d003b88daab4e1485b85379325f08ce9b3ad2bbcb341c2	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.sr-prepare.bench.tsv	494	1787058756	b311ff48c8123eba055c56fd7100d9c67e9cb613f7870fa087e27858d0db255e	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.terminal-hybrid-validate.bench.tsv	477	1787071834	18fe62282dbbd92fa0f7957dab6229cf9a0cf535e2c084680aac127846a2cc7a	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.tiddit.bench.tsv	487	1787059057	996bc0105791a662650baeecfb07423394d057102495ed89a10173f0ce66cae9	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2.tiddit.sort.bench.tsv	469	1787059238	c94d78d79f7eb4f75c811874775e31a662ad3e362258f54e8f79aea9bfbfefb3	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2lr.na.alignstats.bench.tsv	722	1787061079	e3404ee12d891cc3be2933ebf28149de378e000120558f4a5a2e0c52bb06ec1b	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2lr.na.coverage_evenness_two.bench.tsv	483	1787060546	38b1e1f0d6d0ecf2470098cdf1d06e34c32b8219946ddd66c9c47fc35fb90914	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2lr.na.goleft.bench.tsv	467	1787059875	ceea991381fddc7a707b43ee7cc6a0097686a9df2b0aaa6f4db9e49924c264fa	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2lr.na.infer_sex_complement.bench.tsv	465	1787061831	56af031163b2fccb5cc0e03424de80ebc8f2e4d07af6480d4353699d7d44e1be	NA (successful S3 export extract)	NA	export_receipt_task_success
E4	s3://lsmc-ssf-sequencing-data/derived/pre-rel-18025/prerel18025-bjuice-v2-hg002-20au-18042-20260818t1255z-live/	benchmark	results/day/hg38/HG002-bkvtsgeczn2ycw/benchmarks/HG002-bkvtsgeczn2ycw.sentdhiomr2lr.na.mosdepth.bench.tsv	482	1787059877	a6d7beb28cf1a2214456e01083c305628f04b403f45c9b42c77570e6374c9b9f	NA (successful S3 export extract)	NA	export_receipt_task_success
