status	expected_bytes	current_bytes	platform	sample	partition	uri	error
ok	27776033	27776033	ONT	NA09677	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_70.fastq.gz	
ok	29840762	29840762	ONT	NA09677	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_71.fastq.gz	
ok	1333139	1333139	ONT	NA09677	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_72.fastq.gz	
ok	571269571	571269571	ONT	NA09677	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_8.fastq.gz	
ok	554102815	554102815	ONT	NA09677	chip4	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip4/20260522_ONT_4Coriells_chip4/20260523_0039_3E_PBM13048_8867cb21/fastq_pass/barcode19/PBM13048_pass_barcode19_8867cb21_f20c3bb7_9.fastq.gz	
ok	726931871	726931871	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_0.fastq.gz	
ok	831579717	831579717	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_1.fastq.gz	
ok	1098992843	1098992843	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_10.fastq.gz	
ok	1000531052	1000531052	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_11.fastq.gz	
ok	947238146	947238146	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_12.fastq.gz	
ok	991273636	991273636	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_13.fastq.gz	
ok	967851721	967851721	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_14.fastq.gz	
ok	941071203	941071203	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_15.fastq.gz	
ok	928971276	928971276	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_16.fastq.gz	
ok	853155451	853155451	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_17.fastq.gz	
ok	889539987	889539987	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_18.fastq.gz	
ok	854820304	854820304	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_19.fastq.gz	
ok	1027206847	1027206847	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_2.fastq.gz	
ok	799583548	799583548	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_20.fastq.gz	
ok	793879744	793879744	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_21.fastq.gz	
ok	742427316	742427316	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_22.fastq.gz	
ok	741434975	741434975	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_23.fastq.gz	
ok	771250046	771250046	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_24.fastq.gz	
ok	696053803	696053803	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_25.fastq.gz	
ok	666577431	666577431	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_26.fastq.gz	
ok	739966511	739966511	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_27.fastq.gz	
ok	652368295	652368295	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_28.fastq.gz	
ok	638885574	638885574	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_29.fastq.gz	
ok	1031913044	1031913044	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_3.fastq.gz	
ok	624705647	624705647	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_30.fastq.gz	
ok	574600427	574600427	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_31.fastq.gz	
ok	619407816	619407816	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_32.fastq.gz	
ok	544145699	544145699	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_33.fastq.gz	
ok	554523572	554523572	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_34.fastq.gz	
ok	523509318	523509318	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_35.fastq.gz	
ok	524100568	524100568	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_36.fastq.gz	
ok	530329044	530329044	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_37.fastq.gz	
ok	504657999	504657999	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_38.fastq.gz	
ok	465829386	465829386	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_39.fastq.gz	
ok	1070581580	1070581580	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_4.fastq.gz	
ok	507733216	507733216	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_40.fastq.gz	
ok	444279136	444279136	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_41.fastq.gz	
ok	434876837	434876837	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_42.fastq.gz	
ok	450240653	450240653	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_43.fastq.gz	
ok	408566437	408566437	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_44.fastq.gz	
ok	396539399	396539399	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_45.fastq.gz	
ok	355851180	355851180	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_46.fastq.gz	
ok	359992283	359992283	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_47.fastq.gz	
ok	395239257	395239257	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_48.fastq.gz	
ok	338494006	338494006	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_49.fastq.gz	
ok	1107422795	1107422795	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_5.fastq.gz	
ok	317898324	317898324	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_50.fastq.gz	
ok	310569264	310569264	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_51.fastq.gz	
ok	297049201	297049201	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_52.fastq.gz	
ok	352674966	352674966	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_53.fastq.gz	
ok	293337412	293337412	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_54.fastq.gz	
ok	277343873	277343873	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_55.fastq.gz	
ok	267696230	267696230	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_56.fastq.gz	
ok	281409693	281409693	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_57.fastq.gz	
ok	284752779	284752779	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_58.fastq.gz	
ok	233764871	233764871	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_59.fastq.gz	
ok	1070304628	1070304628	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_6.fastq.gz	
ok	219272991	219272991	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_60.fastq.gz	
ok	245858761	245858761	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_61.fastq.gz	
ok	184791593	184791593	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_62.fastq.gz	
ok	180544157	180544157	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_63.fastq.gz	
ok	179342756	179342756	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_64.fastq.gz	
ok	119267389	119267389	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_65.fastq.gz	
ok	96243090	96243090	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_66.fastq.gz	
ok	109899433	109899433	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_67.fastq.gz	
ok	88997069	88997069	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_68.fastq.gz	
ok	90769330	90769330	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_69.fastq.gz	
ok	1110366194	1110366194	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_7.fastq.gz	
ok	79638303	79638303	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_70.fastq.gz	
ok	84101516	84101516	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_71.fastq.gz	
ok	9955912	9955912	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_72.fastq.gz	
ok	1066338417	1066338417	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_8.fastq.gz	
ok	1058561496	1058561496	ONT	NA03986	chip1	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_9.fastq.gz	
ok	1043669909	1043669909	ONT	NA03986	chip2	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_0.fastq.gz	
