platform	sample	panel	partition	barcode	uri	bytes
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_64.fastq.gz	179342756
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_65.fastq.gz	119267389
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_66.fastq.gz	96243090
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_67.fastq.gz	109899433
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_68.fastq.gz	88997069
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_69.fastq.gz	90769330
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_7.fastq.gz	1110366194
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_70.fastq.gz	79638303
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_71.fastq.gz	84101516
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_72.fastq.gz	9955912
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_8.fastq.gz	1066338417
ONT	NA03986	DMPK	chip1	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip1/20260522_ONT_4Coriells_chip1/20260522_2252_2B_PBM13545_f3392d36/fastq_pass/barcode20/PBM13545_pass_barcode20_f3392d36_eb9b0a06_9.fastq.gz	1058561496
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_0.fastq.gz	1043669909
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_1.fastq.gz	1178414573
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_10.fastq.gz	1135734561
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_11.fastq.gz	1047645337
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_12.fastq.gz	1005168944
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_13.fastq.gz	1086381382
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_14.fastq.gz	963765918
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_15.fastq.gz	970021767
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_16.fastq.gz	925962415
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_17.fastq.gz	900126701
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_18.fastq.gz	956771396
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_19.fastq.gz	816672684
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_2.fastq.gz	1261142192
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_20.fastq.gz	825016139
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_21.fastq.gz	804852135
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_22.fastq.gz	772768788
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_23.fastq.gz	762850176
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_24.fastq.gz	762635366
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_25.fastq.gz	698206032
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_26.fastq.gz	680815138
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_27.fastq.gz	690495228
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_28.fastq.gz	666268023
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_29.fastq.gz	648119958
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_3.fastq.gz	1228703928
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_30.fastq.gz	635380210
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_31.fastq.gz	612204435
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_32.fastq.gz	600297712
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_33.fastq.gz	542390603
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_34.fastq.gz	550301142
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_35.fastq.gz	544246720
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_36.fastq.gz	521253751
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_37.fastq.gz	499374431
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_38.fastq.gz	462932773
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_39.fastq.gz	465919235
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_4.fastq.gz	1206870187
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_40.fastq.gz	524900263
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_41.fastq.gz	444020340
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_42.fastq.gz	419663169
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_43.fastq.gz	436161625
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_44.fastq.gz	411244819
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_45.fastq.gz	420475599
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_46.fastq.gz	376328037
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_47.fastq.gz	355075437
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_48.fastq.gz	348753032
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_49.fastq.gz	335389983
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_5.fastq.gz	1215165486
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_50.fastq.gz	320237373
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_51.fastq.gz	325688798
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_52.fastq.gz	289950349
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_53.fastq.gz	280191092
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_54.fastq.gz	286388217
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_55.fastq.gz	253649324
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_56.fastq.gz	258588467
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_57.fastq.gz	227831777
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_58.fastq.gz	204201234
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_59.fastq.gz	217246985
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_6.fastq.gz	1186109833
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_60.fastq.gz	160622887
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_61.fastq.gz	146846443
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_62.fastq.gz	149300265
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_63.fastq.gz	125180769
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_64.fastq.gz	110366604
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_65.fastq.gz	95395590
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_66.fastq.gz	87691897
ONT	NA03986	DMPK	chip2	barcode20	s3://lsmc-ssf-sequencing-data/basecalls/lsmc/ssf-hq/pca100/2026/20260522_ONT_4Coriells_chip2/20260522_ONT_4Coriells_chip2/20260523_0038_1C_PBM14931_9bbdbb3f/fastq_pass/barcode20/PBM14931_pass_barcode20_9bbdbb3f_7e492b4e_67.fastq.gz	92083148
